group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 14,Task 1 - Element counts after 10 steps,,,,3159548.0,ns,10
Day 14,Task 1 - Element counts after 10 steps,,,,6300919.0,ns,20
Day 14,Task 1 - Element counts after 10 steps,,,,9355266.0,ns,30
Day 14,Task 1 - Element counts after 10 steps,,,,12857293.0,ns,40
Day 14,Task 1 - Element counts after 10 steps,,,,15797330.0,ns,50
Day 14,Task 1 - Element counts after 10 steps,,,,18875965.0,ns,60
Day 14,Task 1 - Element counts after 10 steps,,,,21877109.0,ns,70
Day 14,Task 1 - Element counts after 10 steps,,,,25000417.0,ns,80
Day 14,Task 1 - Element counts after 10 steps,,,,28369924.0,ns,90
Day 14,Task 1 - Element counts after 10 steps,,,,31380586.0,ns,100
Day 14,Task 1 - Element counts after 10 steps,,,,34265862.0,ns,110
Day 14,Task 1 - Element counts after 10 steps,,,,38034899.0,ns,120
Day 14,Task 1 - Element counts after 10 steps,,,,40763912.0,ns,130
Day 14,Task 1 - Element counts after 10 steps,,,,44081213.0,ns,140
Day 14,Task 1 - Element counts after 10 steps,,,,47344218.0,ns,150
Day 14,Task 1 - Element counts after 10 steps,,,,50113086.0,ns,160
Day 14,Task 1 - Element counts after 10 steps,,,,53407730.0,ns,170
Day 14,Task 1 - Element counts after 10 steps,,,,56483055.0,ns,180
Day 14,Task 1 - Element counts after 10 steps,,,,59337819.0,ns,190
Day 14,Task 1 - Element counts after 10 steps,,,,62677771.0,ns,200
Day 14,Task 1 - Element counts after 10 steps,,,,65632454.0,ns,210
Day 14,Task 1 - Element counts after 10 steps,,,,68928379.0,ns,220
Day 14,Task 1 - Element counts after 10 steps,,,,72202184.0,ns,230
Day 14,Task 1 - Element counts after 10 steps,,,,75390282.0,ns,240
Day 14,Task 1 - Element counts after 10 steps,,,,90651884.0,ns,250
Day 14,Task 1 - Element counts after 10 steps,,,,93852962.0,ns,260
Day 14,Task 1 - Element counts after 10 steps,,,,90116575.0,ns,270
Day 14,Task 1 - Element counts after 10 steps,,,,87539825.0,ns,280
Day 14,Task 1 - Element counts after 10 steps,,,,91497380.0,ns,290
Day 14,Task 1 - Element counts after 10 steps,,,,93896500.0,ns,300
Day 14,Task 1 - Element counts after 10 steps,,,,97279114.0,ns,310
Day 14,Task 1 - Element counts after 10 steps,,,,100619351.0,ns,320
Day 14,Task 1 - Element counts after 10 steps,,,,103539250.0,ns,330
Day 14,Task 1 - Element counts after 10 steps,,,,106425858.0,ns,340
Day 14,Task 1 - Element counts after 10 steps,,,,109588328.0,ns,350
Day 14,Task 1 - Element counts after 10 steps,,,,112688606.0,ns,360
Day 14,Task 1 - Element counts after 10 steps,,,,115636790.0,ns,370
Day 14,Task 1 - Element counts after 10 steps,,,,119086177.0,ns,380
Day 14,Task 1 - Element counts after 10 steps,,,,122607233.0,ns,390
Day 14,Task 1 - Element counts after 10 steps,,,,126894365.0,ns,400
Day 14,Task 1 - Element counts after 10 steps,,,,128418480.0,ns,410
Day 14,Task 1 - Element counts after 10 steps,,,,131128667.0,ns,420
Day 14,Task 1 - Element counts after 10 steps,,,,138507537.0,ns,430
Day 14,Task 1 - Element counts after 10 steps,,,,137876531.0,ns,440
Day 14,Task 1 - Element counts after 10 steps,,,,140686120.0,ns,450
Day 14,Task 1 - Element counts after 10 steps,,,,145686493.0,ns,460
Day 14,Task 1 - Element counts after 10 steps,,,,146961869.0,ns,470
Day 14,Task 1 - Element counts after 10 steps,,,,150265164.0,ns,480
Day 14,Task 1 - Element counts after 10 steps,,,,152757551.0,ns,490
Day 14,Task 1 - Element counts after 10 steps,,,,156621021.0,ns,500
