group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 15,Task 2 - Lowest Total Risk (full map),,,,229025922.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229662302.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,228621666.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229282963.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229885745.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229381871.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,234077641.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229358515.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229231394.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,230396085.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229589592.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229910358.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229300571.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,230739872.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,229088638.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,228334839.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,230292136.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,237580501.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,237346361.0,ns,1
Day 15,Task 2 - Lowest Total Risk (full map),,,,238270955.0,ns,1
