group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"Day 0, Task 2: Rust Template",,,,,10814208.0,ns,1140
"Day 0, Task 2: Rust Template",,,,,21307243.0,ns,2280
"Day 0, Task 2: Rust Template",,,,,32267262.0,ns,3420
"Day 0, Task 2: Rust Template",,,,,42940244.0,ns,4560
"Day 0, Task 2: Rust Template",,,,,53684386.0,ns,5700
"Day 0, Task 2: Rust Template",,,,,64756920.0,ns,6840
"Day 0, Task 2: Rust Template",,,,,75212455.0,ns,7980
"Day 0, Task 2: Rust Template",,,,,88104667.0,ns,9120
"Day 0, Task 2: Rust Template",,,,,97751164.0,ns,10260
"Day 0, Task 2: Rust Template",,,,,110698491.0,ns,11400
"Day 0, Task 2: Rust Template",,,,,118526924.0,ns,12540
"Day 0, Task 2: Rust Template",,,,,129099116.0,ns,13680
"Day 0, Task 2: Rust Template",,,,,139495127.0,ns,14820
"Day 0, Task 2: Rust Template",,,,,150767464.0,ns,15960
"Day 0, Task 2: Rust Template",,,,,161330018.0,ns,17100
"Day 0, Task 2: Rust Template",,,,,172216992.0,ns,18240
"Day 0, Task 2: Rust Template",,,,,184549336.0,ns,19380
"Day 0, Task 2: Rust Template",,,,,193609713.0,ns,20520
"Day 0, Task 2: Rust Template",,,,,204688834.0,ns,21660
"Day 0, Task 2: Rust Template",,,,,215725765.0,ns,22800
"Day 0, Task 2: Rust Template",,,,,226106343.0,ns,23940
"Day 0, Task 2: Rust Template",,,,,237106887.0,ns,25080
"Day 0, Task 2: Rust Template",,,,,246967011.0,ns,26220
"Day 0, Task 2: Rust Template",,,,,258083091.0,ns,27360
"Day 0, Task 2: Rust Template",,,,,269474242.0,ns,28500
"Day 0, Task 2: Rust Template",,,,,279488615.0,ns,29640
"Day 0, Task 2: Rust Template",,,,,294492627.0,ns,30780
"Day 0, Task 2: Rust Template",,,,,305689376.0,ns,31920
"Day 0, Task 2: Rust Template",,,,,319651608.0,ns,33060
"Day 0, Task 2: Rust Template",,,,,324763393.0,ns,34200
