group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"Day 15, Task 1: Lowest Total Risk",,,,,53766116.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,55489390.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53823671.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53929916.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,54583445.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,54318737.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53894437.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53709553.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53990135.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,55404215.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,54142172.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53839558.0,ns,12
"Day 15, Task 1: Lowest Total Risk",,,,,53708659.0,ns,12
