group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"Day 16, Task 1: Sum of version numbers",,,,,88774419.0,ns,1260
"Day 16, Task 1: Sum of version numbers",,,,,89883814.0,ns,1274
"Day 16, Task 1: Sum of version numbers",,,,,91563517.0,ns,1288
"Day 16, Task 1: Sum of version numbers",,,,,91736641.0,ns,1302
"Day 16, Task 1: Sum of version numbers",,,,,92772945.0,ns,1316
"Day 16, Task 1: Sum of version numbers",,,,,94298089.0,ns,1330
"Day 16, Task 1: Sum of version numbers",,,,,94610996.0,ns,1344
"Day 16, Task 1: Sum of version numbers",,,,,95797202.0,ns,1358
"Day 16, Task 1: Sum of version numbers",,,,,96956616.0,ns,1372
"Day 16, Task 1: Sum of version numbers",,,,,98036811.0,ns,1386
"Day 16, Task 1: Sum of version numbers",,,,,98947806.0,ns,1400
