group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 00,Task 2 - Rust Template,,,,3147693.0,ns,334
Day 00,Task 2 - Rust Template,,,,6226167.0,ns,668
Day 00,Task 2 - Rust Template,,,,9310642.0,ns,1002
Day 00,Task 2 - Rust Template,,,,12554343.0,ns,1336
Day 00,Task 2 - Rust Template,,,,15727150.0,ns,1670
Day 00,Task 2 - Rust Template,,,,18637420.0,ns,2004
Day 00,Task 2 - Rust Template,,,,22131826.0,ns,2338
Day 00,Task 2 - Rust Template,,,,25051629.0,ns,2672
Day 00,Task 2 - Rust Template,,,,28920011.0,ns,3006
Day 00,Task 2 - Rust Template,,,,31640769.0,ns,3340
Day 00,Task 2 - Rust Template,,,,34641518.0,ns,3674
Day 00,Task 2 - Rust Template,,,,37974099.0,ns,4008
Day 00,Task 2 - Rust Template,,,,41079196.0,ns,4342
Day 00,Task 2 - Rust Template,,,,43694475.0,ns,4676
Day 00,Task 2 - Rust Template,,,,47092409.0,ns,5010
Day 00,Task 2 - Rust Template,,,,50068450.0,ns,5344
Day 00,Task 2 - Rust Template,,,,53605894.0,ns,5678
Day 00,Task 2 - Rust Template,,,,56832466.0,ns,6012
Day 00,Task 2 - Rust Template,,,,59983617.0,ns,6346
Day 00,Task 2 - Rust Template,,,,62988477.0,ns,6680
Day 00,Task 2 - Rust Template,,,,66149179.0,ns,7014
Day 00,Task 2 - Rust Template,,,,68883364.0,ns,7348
Day 00,Task 2 - Rust Template,,,,72143166.0,ns,7682
Day 00,Task 2 - Rust Template,,,,75583596.0,ns,8016
Day 00,Task 2 - Rust Template,,,,78600054.0,ns,8350
Day 00,Task 2 - Rust Template,,,,81440684.0,ns,8684
Day 00,Task 2 - Rust Template,,,,84952594.0,ns,9018
Day 00,Task 2 - Rust Template,,,,88805132.0,ns,9352
Day 00,Task 2 - Rust Template,,,,92533557.0,ns,9686
Day 00,Task 2 - Rust Template,,,,95249468.0,ns,10020
Day 00,Task 2 - Rust Template,,,,101934446.0,ns,10354
Day 00,Task 2 - Rust Template,,,,100252645.0,ns,10688
Day 00,Task 2 - Rust Template,,,,103884550.0,ns,11022
Day 00,Task 2 - Rust Template,,,,106988880.0,ns,11356
Day 00,Task 2 - Rust Template,,,,110406118.0,ns,11690
Day 00,Task 2 - Rust Template,,,,112714456.0,ns,12024
Day 00,Task 2 - Rust Template,,,,116100573.0,ns,12358
Day 00,Task 2 - Rust Template,,,,120163133.0,ns,12692
Day 00,Task 2 - Rust Template,,,,122530004.0,ns,13026
Day 00,Task 2 - Rust Template,,,,127039205.0,ns,13360
Day 00,Task 2 - Rust Template,,,,128439781.0,ns,13694
Day 00,Task 2 - Rust Template,,,,132782065.0,ns,14028
Day 00,Task 2 - Rust Template,,,,173639773.0,ns,14362
Day 00,Task 2 - Rust Template,,,,180992234.0,ns,14696
Day 00,Task 2 - Rust Template,,,,178956283.0,ns,15030
Day 00,Task 2 - Rust Template,,,,189341552.0,ns,15364
Day 00,Task 2 - Rust Template,,,,152649373.0,ns,15698
Day 00,Task 2 - Rust Template,,,,150780673.0,ns,16032
Day 00,Task 2 - Rust Template,,,,154323206.0,ns,16366
Day 00,Task 2 - Rust Template,,,,156731781.0,ns,16700
