group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 06,Task 1 - Lanternfish population after 80 days,,,,3151340.0,ns,151
Day 06,Task 1 - Lanternfish population after 80 days,,,,6216056.0,ns,302
Day 06,Task 1 - Lanternfish population after 80 days,,,,9498713.0,ns,453
Day 06,Task 1 - Lanternfish population after 80 days,,,,12483912.0,ns,604
Day 06,Task 1 - Lanternfish population after 80 days,,,,15612476.0,ns,755
Day 06,Task 1 - Lanternfish population after 80 days,,,,18769259.0,ns,906
Day 06,Task 1 - Lanternfish population after 80 days,,,,21857389.0,ns,1057
Day 06,Task 1 - Lanternfish population after 80 days,,,,25258853.0,ns,1208
Day 06,Task 1 - Lanternfish population after 80 days,,,,28359545.0,ns,1359
Day 06,Task 1 - Lanternfish population after 80 days,,,,31284962.0,ns,1510
Day 06,Task 1 - Lanternfish population after 80 days,,,,34368898.0,ns,1661
Day 06,Task 1 - Lanternfish population after 80 days,,,,37946239.0,ns,1812
Day 06,Task 1 - Lanternfish population after 80 days,,,,40599313.0,ns,1963
Day 06,Task 1 - Lanternfish population after 80 days,,,,44057969.0,ns,2114
Day 06,Task 1 - Lanternfish population after 80 days,,,,46928418.0,ns,2265
Day 06,Task 1 - Lanternfish population after 80 days,,,,50191264.0,ns,2416
Day 06,Task 1 - Lanternfish population after 80 days,,,,52822939.0,ns,2567
Day 06,Task 1 - Lanternfish population after 80 days,,,,56200633.0,ns,2718
Day 06,Task 1 - Lanternfish population after 80 days,,,,59490457.0,ns,2869
Day 06,Task 1 - Lanternfish population after 80 days,,,,62472130.0,ns,3020
Day 06,Task 1 - Lanternfish population after 80 days,,,,65746303.0,ns,3171
Day 06,Task 1 - Lanternfish population after 80 days,,,,68743325.0,ns,3322
Day 06,Task 1 - Lanternfish population after 80 days,,,,72087567.0,ns,3473
Day 06,Task 1 - Lanternfish population after 80 days,,,,74878339.0,ns,3624
Day 06,Task 1 - Lanternfish population after 80 days,,,,78045755.0,ns,3775
Day 06,Task 1 - Lanternfish population after 80 days,,,,81338582.0,ns,3926
Day 06,Task 1 - Lanternfish population after 80 days,,,,84613399.0,ns,4077
Day 06,Task 1 - Lanternfish population after 80 days,,,,87425586.0,ns,4228
Day 06,Task 1 - Lanternfish population after 80 days,,,,91307693.0,ns,4379
Day 06,Task 1 - Lanternfish population after 80 days,,,,93936348.0,ns,4530
Day 06,Task 1 - Lanternfish population after 80 days,,,,97221698.0,ns,4681
Day 06,Task 1 - Lanternfish population after 80 days,,,,100125213.0,ns,4832
Day 06,Task 1 - Lanternfish population after 80 days,,,,103058794.0,ns,4983
Day 06,Task 1 - Lanternfish population after 80 days,,,,106363218.0,ns,5134
Day 06,Task 1 - Lanternfish population after 80 days,,,,109226732.0,ns,5285
Day 06,Task 1 - Lanternfish population after 80 days,,,,112277374.0,ns,5436
Day 06,Task 1 - Lanternfish population after 80 days,,,,115656155.0,ns,5587
Day 06,Task 1 - Lanternfish population after 80 days,,,,118831875.0,ns,5738
Day 06,Task 1 - Lanternfish population after 80 days,,,,122133098.0,ns,5889
Day 06,Task 1 - Lanternfish population after 80 days,,,,124680869.0,ns,6040
Day 06,Task 1 - Lanternfish population after 80 days,,,,128431707.0,ns,6191
Day 06,Task 1 - Lanternfish population after 80 days,,,,131377539.0,ns,6342
Day 06,Task 1 - Lanternfish population after 80 days,,,,134940110.0,ns,6493
Day 06,Task 1 - Lanternfish population after 80 days,,,,137962231.0,ns,6644
Day 06,Task 1 - Lanternfish population after 80 days,,,,141674696.0,ns,6795
Day 06,Task 1 - Lanternfish population after 80 days,,,,144224546.0,ns,6946
Day 06,Task 1 - Lanternfish population after 80 days,,,,147728288.0,ns,7097
Day 06,Task 1 - Lanternfish population after 80 days,,,,150103981.0,ns,7248
Day 06,Task 1 - Lanternfish population after 80 days,,,,153469922.0,ns,7399
Day 06,Task 1 - Lanternfish population after 80 days,,,,156994996.0,ns,7550
