group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 14,Task 2 - Element counts after 40 steps,,,,4135455.0,ns,3
Day 14,Task 2 - Element counts after 40 steps,,,,8232508.0,ns,6
Day 14,Task 2 - Element counts after 40 steps,,,,12604644.0,ns,9
Day 14,Task 2 - Element counts after 40 steps,,,,16647690.0,ns,12
Day 14,Task 2 - Element counts after 40 steps,,,,20554961.0,ns,15
Day 14,Task 2 - Element counts after 40 steps,,,,24692429.0,ns,18
Day 14,Task 2 - Element counts after 40 steps,,,,28806599.0,ns,21
Day 14,Task 2 - Element counts after 40 steps,,,,32810473.0,ns,24
Day 14,Task 2 - Element counts after 40 steps,,,,37094822.0,ns,27
Day 14,Task 2 - Element counts after 40 steps,,,,41263579.0,ns,30
Day 14,Task 2 - Element counts after 40 steps,,,,45291006.0,ns,33
Day 14,Task 2 - Element counts after 40 steps,,,,49171941.0,ns,36
Day 14,Task 2 - Element counts after 40 steps,,,,53381437.0,ns,39
Day 14,Task 2 - Element counts after 40 steps,,,,60022475.0,ns,42
Day 14,Task 2 - Element counts after 40 steps,,,,62001993.0,ns,45
Day 14,Task 2 - Element counts after 40 steps,,,,65764148.0,ns,48
Day 14,Task 2 - Element counts after 40 steps,,,,69760469.0,ns,51
Day 14,Task 2 - Element counts after 40 steps,,,,73996650.0,ns,54
Day 14,Task 2 - Element counts after 40 steps,,,,78280365.0,ns,57
Day 14,Task 2 - Element counts after 40 steps,,,,82619797.0,ns,60
Day 14,Task 2 - Element counts after 40 steps,,,,87392412.0,ns,63
Day 14,Task 2 - Element counts after 40 steps,,,,90337393.0,ns,66
Day 14,Task 2 - Element counts after 40 steps,,,,95015516.0,ns,69
Day 14,Task 2 - Element counts after 40 steps,,,,98562971.0,ns,72
Day 14,Task 2 - Element counts after 40 steps,,,,102916423.0,ns,75
Day 14,Task 2 - Element counts after 40 steps,,,,108027045.0,ns,78
Day 14,Task 2 - Element counts after 40 steps,,,,111052407.0,ns,81
Day 14,Task 2 - Element counts after 40 steps,,,,114860727.0,ns,84
Day 14,Task 2 - Element counts after 40 steps,,,,119306278.0,ns,87
Day 14,Task 2 - Element counts after 40 steps,,,,123592105.0,ns,90
Day 14,Task 2 - Element counts after 40 steps,,,,127865260.0,ns,93
Day 14,Task 2 - Element counts after 40 steps,,,,131285901.0,ns,96
Day 14,Task 2 - Element counts after 40 steps,,,,136093065.0,ns,99
Day 14,Task 2 - Element counts after 40 steps,,,,139615182.0,ns,102
Day 14,Task 2 - Element counts after 40 steps,,,,144265631.0,ns,105
Day 14,Task 2 - Element counts after 40 steps,,,,148968598.0,ns,108
Day 14,Task 2 - Element counts after 40 steps,,,,152616802.0,ns,111
Day 14,Task 2 - Element counts after 40 steps,,,,156123109.0,ns,114
Day 14,Task 2 - Element counts after 40 steps,,,,160082106.0,ns,117
Day 14,Task 2 - Element counts after 40 steps,,,,164401405.0,ns,120
Day 14,Task 2 - Element counts after 40 steps,,,,168605096.0,ns,123
Day 14,Task 2 - Element counts after 40 steps,,,,172433977.0,ns,126
Day 14,Task 2 - Element counts after 40 steps,,,,177031052.0,ns,129
Day 14,Task 2 - Element counts after 40 steps,,,,181054073.0,ns,132
Day 14,Task 2 - Element counts after 40 steps,,,,185190002.0,ns,135
Day 14,Task 2 - Element counts after 40 steps,,,,189107813.0,ns,138
Day 14,Task 2 - Element counts after 40 steps,,,,193191518.0,ns,141
Day 14,Task 2 - Element counts after 40 steps,,,,197716743.0,ns,144
Day 14,Task 2 - Element counts after 40 steps,,,,202233297.0,ns,147
Day 14,Task 2 - Element counts after 40 steps,,,,206064391.0,ns,150
