group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150617774.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150942428.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150280557.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,152568133.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150825985.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150638558.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151421047.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150682117.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151195589.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,152090775.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150458594.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151034276.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150061760.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150353949.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150713173.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150338521.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150927115.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,149932292.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,149374853.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150786965.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150972329.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151655354.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150983852.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150755936.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151152684.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151172711.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150621993.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151016668.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150276711.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150995208.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,149772907.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150835790.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151319871.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150695317.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150768685.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151103307.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151547447.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150361582.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150501734.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,151815663.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150644729.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,150812922.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,158850013.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,156772243.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,162167957.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,213338855.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,175898217.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,164030025.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,158034319.0,ns,2
Day 20,Task 2 - Lit pixels after 50 enhancements,,,,154787162.0,ns,2
