group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"Day 16, Task 2: Expression tree evaluation",,,,,87547404.0,ns,1232
"Day 16, Task 2: Expression tree evaluation",,,,,88314751.0,ns,1246
"Day 16, Task 2: Expression tree evaluation",,,,,89390691.0,ns,1260
"Day 16, Task 2: Expression tree evaluation",,,,,90684914.0,ns,1274
"Day 16, Task 2: Expression tree evaluation",,,,,92525970.0,ns,1288
"Day 16, Task 2: Expression tree evaluation",,,,,92419630.0,ns,1302
"Day 16, Task 2: Expression tree evaluation",,,,,93269034.0,ns,1316
"Day 16, Task 2: Expression tree evaluation",,,,,94474679.0,ns,1330
"Day 16, Task 2: Expression tree evaluation",,,,,95503243.0,ns,1344
"Day 16, Task 2: Expression tree evaluation",,,,,96688875.0,ns,1358
"Day 16, Task 2: Expression tree evaluation",,,,,97899753.0,ns,1372
"Day 16, Task 2: Expression tree evaluation",,,,,98117666.0,ns,1386
"Day 16, Task 2: Expression tree evaluation",,,,,99340698.0,ns,1400
