group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 14,Task 2 - Element counts after 40 steps,,,,35918184.0,ns,26
Day 14,Task 2 - Element counts after 40 steps,,,,71445827.0,ns,52
Day 14,Task 2 - Element counts after 40 steps,,,,107333411.0,ns,78
Day 14,Task 2 - Element counts after 40 steps,,,,143664831.0,ns,104
Day 14,Task 2 - Element counts after 40 steps,,,,179900330.0,ns,130
Day 14,Task 2 - Element counts after 40 steps,,,,214911442.0,ns,156
Day 14,Task 2 - Element counts after 40 steps,,,,254573652.0,ns,182
Day 14,Task 2 - Element counts after 40 steps,,,,286390249.0,ns,208
Day 14,Task 2 - Element counts after 40 steps,,,,329060065.0,ns,234
Day 14,Task 2 - Element counts after 40 steps,,,,363665335.0,ns,260
