group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"Day 16, Task 2: Expression tree evaluation",,,,,89844954.0,ns,1232
"Day 16, Task 2: Expression tree evaluation",,,,,90645445.0,ns,1246
"Day 16, Task 2: Expression tree evaluation",,,,,91701273.0,ns,1260
"Day 16, Task 2: Expression tree evaluation",,,,,92029650.0,ns,1274
"Day 16, Task 2: Expression tree evaluation",,,,,93449660.0,ns,1288
"Day 16, Task 2: Expression tree evaluation",,,,,94794018.0,ns,1302
"Day 16, Task 2: Expression tree evaluation",,,,,95138883.0,ns,1316
"Day 16, Task 2: Expression tree evaluation",,,,,96142360.0,ns,1330
"Day 16, Task 2: Expression tree evaluation",,,,,98607663.0,ns,1344
"Day 16, Task 2: Expression tree evaluation",,,,,98957568.0,ns,1358
"Day 16, Task 2: Expression tree evaluation",,,,,99792361.0,ns,1372
"Day 16, Task 2: Expression tree evaluation",,,,,101126451.0,ns,1386
"Day 16, Task 2: Expression tree evaluation",,,,,102541118.0,ns,1400
