group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 06,Task 1 - Lanternfish population after 80 days,,,,36289893.0,ns,1884
Day 06,Task 1 - Lanternfish population after 80 days,,,,72430482.0,ns,3768
Day 06,Task 1 - Lanternfish population after 80 days,,,,110560386.0,ns,5652
Day 06,Task 1 - Lanternfish population after 80 days,,,,145802133.0,ns,7536
Day 06,Task 1 - Lanternfish population after 80 days,,,,181655560.0,ns,9420
Day 06,Task 1 - Lanternfish population after 80 days,,,,217944173.0,ns,11304
Day 06,Task 1 - Lanternfish population after 80 days,,,,253590407.0,ns,13188
Day 06,Task 1 - Lanternfish population after 80 days,,,,297058084.0,ns,15072
Day 06,Task 1 - Lanternfish population after 80 days,,,,327329365.0,ns,16956
Day 06,Task 1 - Lanternfish population after 80 days,,,,363251433.0,ns,18840
