group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 06,Task 2 - Lanternfish population after 256 days,,,,3223778.0,ns,41
Day 06,Task 2 - Lanternfish population after 256 days,,,,6823378.0,ns,82
Day 06,Task 2 - Lanternfish population after 256 days,,,,9333778.0,ns,123
Day 06,Task 2 - Lanternfish population after 256 days,,,,12473190.0,ns,164
Day 06,Task 2 - Lanternfish population after 256 days,,,,15817498.0,ns,205
Day 06,Task 2 - Lanternfish population after 256 days,,,,18768862.0,ns,246
Day 06,Task 2 - Lanternfish population after 256 days,,,,21947430.0,ns,287
Day 06,Task 2 - Lanternfish population after 256 days,,,,25006943.0,ns,328
Day 06,Task 2 - Lanternfish population after 256 days,,,,27985990.0,ns,369
Day 06,Task 2 - Lanternfish population after 256 days,,,,31477099.0,ns,410
Day 06,Task 2 - Lanternfish population after 256 days,,,,34524290.0,ns,451
Day 06,Task 2 - Lanternfish population after 256 days,,,,37517640.0,ns,492
Day 06,Task 2 - Lanternfish population after 256 days,,,,40626233.0,ns,533
Day 06,Task 2 - Lanternfish population after 256 days,,,,43651809.0,ns,574
Day 06,Task 2 - Lanternfish population after 256 days,,,,47152034.0,ns,615
Day 06,Task 2 - Lanternfish population after 256 days,,,,50053681.0,ns,656
Day 06,Task 2 - Lanternfish population after 256 days,,,,53769988.0,ns,697
Day 06,Task 2 - Lanternfish population after 256 days,,,,56088730.0,ns,738
Day 06,Task 2 - Lanternfish population after 256 days,,,,59352983.0,ns,779
Day 06,Task 2 - Lanternfish population after 256 days,,,,62732262.0,ns,820
Day 06,Task 2 - Lanternfish population after 256 days,,,,65568891.0,ns,861
Day 06,Task 2 - Lanternfish population after 256 days,,,,68622393.0,ns,902
Day 06,Task 2 - Lanternfish population after 256 days,,,,71901969.0,ns,943
Day 06,Task 2 - Lanternfish population after 256 days,,,,75460930.0,ns,984
Day 06,Task 2 - Lanternfish population after 256 days,,,,78118806.0,ns,1025
Day 06,Task 2 - Lanternfish population after 256 days,,,,81222359.0,ns,1066
Day 06,Task 2 - Lanternfish population after 256 days,,,,84302096.0,ns,1107
Day 06,Task 2 - Lanternfish population after 256 days,,,,88122628.0,ns,1148
Day 06,Task 2 - Lanternfish population after 256 days,,,,90800660.0,ns,1189
Day 06,Task 2 - Lanternfish population after 256 days,,,,93962469.0,ns,1230
Day 06,Task 2 - Lanternfish population after 256 days,,,,97108915.0,ns,1271
Day 06,Task 2 - Lanternfish population after 256 days,,,,101754440.0,ns,1312
Day 06,Task 2 - Lanternfish population after 256 days,,,,102993599.0,ns,1353
Day 06,Task 2 - Lanternfish population after 256 days,,,,106161645.0,ns,1394
Day 06,Task 2 - Lanternfish population after 256 days,,,,110445323.0,ns,1435
Day 06,Task 2 - Lanternfish population after 256 days,,,,113218933.0,ns,1476
Day 06,Task 2 - Lanternfish population after 256 days,,,,116262791.0,ns,1517
Day 06,Task 2 - Lanternfish population after 256 days,,,,118859277.0,ns,1558
Day 06,Task 2 - Lanternfish population after 256 days,,,,122237075.0,ns,1599
Day 06,Task 2 - Lanternfish population after 256 days,,,,128353066.0,ns,1640
Day 06,Task 2 - Lanternfish population after 256 days,,,,127947616.0,ns,1681
Day 06,Task 2 - Lanternfish population after 256 days,,,,131504256.0,ns,1722
Day 06,Task 2 - Lanternfish population after 256 days,,,,134713709.0,ns,1763
Day 06,Task 2 - Lanternfish population after 256 days,,,,138750561.0,ns,1804
Day 06,Task 2 - Lanternfish population after 256 days,,,,141397615.0,ns,1845
Day 06,Task 2 - Lanternfish population after 256 days,,,,143863658.0,ns,1886
Day 06,Task 2 - Lanternfish population after 256 days,,,,147246234.0,ns,1927
Day 06,Task 2 - Lanternfish population after 256 days,,,,150634688.0,ns,1968
Day 06,Task 2 - Lanternfish population after 256 days,,,,153252539.0,ns,2009
Day 06,Task 2 - Lanternfish population after 256 days,,,,157799383.0,ns,2050
