group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,234150178.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229907989.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229543396.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229583232.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,230659946.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229818844.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229722469.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229199628.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,231682907.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,230460199.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,231240043.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,231512466.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229411733.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229948638.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,230304634.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,230344070.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229086551.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,231599715.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229478006.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,229962000.0,ns,1
"Day 15, Task 2: Lowest Total Risk (full map)",,,,,240756941.0,ns,1
