group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 00,Task 1 - Rust Template,,,,3100844.0,ns,328
Day 00,Task 1 - Rust Template,,,,6171360.0,ns,656
Day 00,Task 1 - Rust Template,,,,9208506.0,ns,984
Day 00,Task 1 - Rust Template,,,,12412517.0,ns,1312
Day 00,Task 1 - Rust Template,,,,15392429.0,ns,1640
Day 00,Task 1 - Rust Template,,,,18510503.0,ns,1968
Day 00,Task 1 - Rust Template,,,,25619623.0,ns,2296
Day 00,Task 1 - Rust Template,,,,24730649.0,ns,2624
Day 00,Task 1 - Rust Template,,,,27853537.0,ns,2952
Day 00,Task 1 - Rust Template,,,,30629366.0,ns,3280
Day 00,Task 1 - Rust Template,,,,33871912.0,ns,3608
Day 00,Task 1 - Rust Template,,,,37253241.0,ns,3936
Day 00,Task 1 - Rust Template,,,,41201865.0,ns,4264
Day 00,Task 1 - Rust Template,,,,43190543.0,ns,4592
Day 00,Task 1 - Rust Template,,,,46124169.0,ns,4920
Day 00,Task 1 - Rust Template,,,,48917880.0,ns,5248
Day 00,Task 1 - Rust Template,,,,52594929.0,ns,5576
Day 00,Task 1 - Rust Template,,,,55500768.0,ns,5904
Day 00,Task 1 - Rust Template,,,,58517094.0,ns,6232
Day 00,Task 1 - Rust Template,,,,61688742.0,ns,6560
Day 00,Task 1 - Rust Template,,,,64925967.0,ns,6888
Day 00,Task 1 - Rust Template,,,,67740457.0,ns,7216
Day 00,Task 1 - Rust Template,,,,70704735.0,ns,7544
Day 00,Task 1 - Rust Template,,,,74281668.0,ns,7872
Day 00,Task 1 - Rust Template,,,,77476078.0,ns,8200
Day 00,Task 1 - Rust Template,,,,80344006.0,ns,8528
Day 00,Task 1 - Rust Template,,,,83621455.0,ns,8856
Day 00,Task 1 - Rust Template,,,,86285626.0,ns,9184
Day 00,Task 1 - Rust Template,,,,89909969.0,ns,9512
Day 00,Task 1 - Rust Template,,,,92359437.0,ns,9840
Day 00,Task 1 - Rust Template,,,,95016534.0,ns,10168
Day 00,Task 1 - Rust Template,,,,99220666.0,ns,10496
Day 00,Task 1 - Rust Template,,,,101525262.0,ns,10824
Day 00,Task 1 - Rust Template,,,,104677936.0,ns,11152
Day 00,Task 1 - Rust Template,,,,110755904.0,ns,11480
Day 00,Task 1 - Rust Template,,,,129028571.0,ns,11808
Day 00,Task 1 - Rust Template,,,,128321417.0,ns,12136
Day 00,Task 1 - Rust Template,,,,117265273.0,ns,12464
Day 00,Task 1 - Rust Template,,,,120589945.0,ns,12792
Day 00,Task 1 - Rust Template,,,,124410491.0,ns,13120
Day 00,Task 1 - Rust Template,,,,126639202.0,ns,13448
Day 00,Task 1 - Rust Template,,,,129954173.0,ns,13776
Day 00,Task 1 - Rust Template,,,,132854059.0,ns,14104
Day 00,Task 1 - Rust Template,,,,136645469.0,ns,14432
Day 00,Task 1 - Rust Template,,,,139496519.0,ns,14760
Day 00,Task 1 - Rust Template,,,,142376327.0,ns,15088
Day 00,Task 1 - Rust Template,,,,145827022.0,ns,15416
Day 00,Task 1 - Rust Template,,,,148803941.0,ns,15744
Day 00,Task 1 - Rust Template,,,,152517850.0,ns,16072
Day 00,Task 1 - Rust Template,,,,154283063.0,ns,16400
