group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 14,Task 1 - Element counts after 10 steps,,,,36753214.0,ns,117
Day 14,Task 1 - Element counts after 10 steps,,,,72493503.0,ns,234
Day 14,Task 1 - Element counts after 10 steps,,,,109295816.0,ns,351
Day 14,Task 1 - Element counts after 10 steps,,,,144954605.0,ns,468
Day 14,Task 1 - Element counts after 10 steps,,,,181692303.0,ns,585
Day 14,Task 1 - Element counts after 10 steps,,,,218640817.0,ns,702
Day 14,Task 1 - Element counts after 10 steps,,,,255690359.0,ns,819
Day 14,Task 1 - Element counts after 10 steps,,,,292226317.0,ns,936
Day 14,Task 1 - Element counts after 10 steps,,,,327397645.0,ns,1053
Day 14,Task 1 - Element counts after 10 steps,,,,364254731.0,ns,1170
