group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,4492422.0,ns,3
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,8942361.0,ns,6
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,13740502.0,ns,9
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,17928809.0,ns,12
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,22885227.0,ns,15
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,27120231.0,ns,18
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,31642715.0,ns,21
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,35929790.0,ns,24
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,40662167.0,ns,27
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,44770124.0,ns,30
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,49921954.0,ns,33
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,53977329.0,ns,36
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,58190794.0,ns,39
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,62819093.0,ns,42
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,67827256.0,ns,45
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,73137750.0,ns,48
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,79322807.0,ns,51
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,81072505.0,ns,54
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,85382628.0,ns,57
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,90358286.0,ns,60
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,94322517.0,ns,63
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,99689789.0,ns,66
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,104510955.0,ns,69
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,107875887.0,ns,72
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,112844010.0,ns,75
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,117200112.0,ns,78
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,121553277.0,ns,81
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,126180264.0,ns,84
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,131325495.0,ns,87
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,135637397.0,ns,90
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,140033260.0,ns,93
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,144300120.0,ns,96
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,148580654.0,ns,99
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,153301588.0,ns,102
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,158111107.0,ns,105
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,162527527.0,ns,108
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,166838126.0,ns,111
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,172221162.0,ns,114
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,175958535.0,ns,117
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,180151373.0,ns,120
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,185216918.0,ns,123
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,189011961.0,ns,126
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,194642617.0,ns,129
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,199060161.0,ns,132
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,202501502.0,ns,135
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,207649846.0,ns,138
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,214507425.0,ns,141
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,217192899.0,ns,144
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,221461327.0,ns,147
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,226650646.0,ns,150
