group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 06,Task 2 - Lanternfish population after 256 days,,,,36712133.0,ns,487
Day 06,Task 2 - Lanternfish population after 256 days,,,,72465030.0,ns,974
Day 06,Task 2 - Lanternfish population after 256 days,,,,108830302.0,ns,1461
Day 06,Task 2 - Lanternfish population after 256 days,,,,145384946.0,ns,1948
Day 06,Task 2 - Lanternfish population after 256 days,,,,181298850.0,ns,2435
Day 06,Task 2 - Lanternfish population after 256 days,,,,217857588.0,ns,2922
Day 06,Task 2 - Lanternfish population after 256 days,,,,254765083.0,ns,3409
Day 06,Task 2 - Lanternfish population after 256 days,,,,290274699.0,ns,3896
Day 06,Task 2 - Lanternfish population after 256 days,,,,326197695.0,ns,4383
Day 06,Task 2 - Lanternfish population after 256 days,,,,371539393.0,ns,4870
