group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,35141521.0,ns,22
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,69562140.0,ns,44
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,103816590.0,ns,66
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,137296332.0,ns,88
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,171325592.0,ns,110
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,209327808.0,ns,132
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,239364642.0,ns,154
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,273339421.0,ns,176
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,304846067.0,ns,198
Day 20,Task 1 - Lit pixels after 2 enhancements,,,,338032528.0,ns,220
